0.41,0.409889, 0.00819888, 0.041, 1,0.428464, 0.00845576, 0.0406054, 0.778628,0.278572, 0.00162637, -0.687396, 1.00015,0.28381, -0.00358522
0.42,0.419881, 0.00860876, 0.042, 1,0.436987, 0.00880202, 0.0396426, 0.852995,0.192323, 0.192036, -0.437795, 0.321607,0.184068, 0.209446
0.43,0.429872, 0.00902864, 0.043, 1,0.439608, 0.00890601, 0.0427571, 0.262377,0.616151, -0.0173046, -0.436036, 1.54492,0.653615, -0.0358148
0.44,0.439863, 0.00945851, 0.044, 1,0.441028, 0.00896676, 0.0430187, 0.142127,0.267083, -0.147891, -1.16945, -0.580385,0.23595, -0.159442
0.45,0.449853, 0.00989837, 0.045, 1,0.456677, 0.00964036, 0.0437737, 1.56631,0.322038, -0.171711, -1.0605, 1.648,0.326382, -0.172547
0.46,0.459843, 0.0103482, 0.046, 1,0.47284, 0.0103483, 0.0471406, 1.61789,0.380146, -0.0275602, -0.720132, 1.29912,0.384605, -0.0135017
0.47,0.469832, 0.0108081, 0.047, 1,0.486417, 0.0109888, 0.0503828, 1.35918,0.532987, -0.123814, -0.624473, 1.81892,0.545655, -0.131568
0.48,0.479821, 0.0112779, 0.048, 1,0.49583, 0.0114635, 0.0514154, 0.942525,0.370032, 0.165529, -0.237322, 0.0586638,0.354884, 0.191708
0.49,0.48981, 0.0117577, 0.049, 1,0.510927, 0.0122404, 0.0522084, 1.51169,0.527343, 0.16984, -0.107678, 1.89545,0.540007, 0.170538
0.5,0.499798, 0.0122475, 0.05, 1,0.519702, 0.0126989, 0.0549888, 0.878661,0.710041, 0.0859766, -0.280567, 1.40147,0.725482, 0.0786168
0.51,0.509785, 0.0127473, 0.051, 1,0.539415, 0.013784, 0.0584804, 1.97429,0.614443, 0.111133, -0.279283, 1.63309,0.604276, 0.113851
0.52,0.519772, 0.0132571, 0.052, 1,0.550145, 0.0144122, 0.0595595, 1.07485,0.689651, -0.0757655, -0.738322, 1.40155,0.695407, -0.0920848
0.53,0.529759, 0.0137768, 0.053, 1,0.561659, 0.0150988, 0.0626243, 1.15343,0.361369, -0.033637, -1.25281, 0.318603,0.331476, -0.0292089
0.54,0.539745, 0.0143066, 0.054, 1,0.57901, 0.0161868, 0.0648067, 1.73853,0.498109, 0.11456, -0.728109, 1.42734,0.509764, 0.12918
0.55,0.54973, 0.0148463, 0.055, 1,0.593813, 0.0171475, 0.0631698, 1.48343,0.68453, 0.11702, -0.350764, 1.82597,0.70009, 0.118114
0.56,0.559715, 0.015396, 0.056, 1,0.603061, 0.0177325, 0.0617857, 0.926645,0.747883, 0.034893, -0.506453, 1.16121,0.752731, 0.0278897
0.57,0.569699, 0.0159558, 0.057, 1,0.616389, 0.018557, 0.0637839, 1.33536,0.683183, 0.0118924, -0.654715, 1.1604,0.676411, 0.0104273
0.58,0.579683, 0.0165254, 0.058, 1,0.633672, 0.0196609, 0.0669224, 1.73177,0.451242, 0.206641, -0.600262, 0.785238,0.429461, 0.224842
0.59,0.589666, 0.0171051, 0.059, 1,0.642659, 0.0202632, 0.0706057, 0.900695,0.599185, -0.133589, -1.1795, 1.80982,0.611641, -0.163297
0.6,0.599649, 0.0176948, 0.06, 1,0.648958, 0.0207087, 0.071686, 0.631465,0.469162, -0.0198964, -1.38335, 0.147445,0.457415, -0.00929351
0.61,0.609631, 0.0182944, 0.061, 1,0.658284, 0.0213784, 0.0743674, 0.935064,0.773555, -0.0132466, -0.488212, 1.07449,0.800383, -0.0118428
0.62,0.619612, 0.018904, 0.062, 1,0.678211, 0.0228631, 0.0734681, 1.99823,0.57168, -0.116961, -1.05991, 1.59696,0.552191, -0.125336
0.63,0.629593, 0.0195236, 0.063, 1,0.678223, 0.0228639, 0.0717314, 0.00119008,0.684806, 0.0618426, -0.496595, -0.276644,0.694837, 0.0776988
0.64,0.639573, 0.0201532, 0.064, 1,0.68459, 0.0233215, 0.0722802, 0.638355,0.769259, 0.127711, -0.198887, 0.735266,0.776249, 0.133821
0.65,0.649553, 0.0207928, 0.065, 1,0.688685, 0.0236179, 0.0751249, 0.410524,0.743444, 0.112362, -0.258761, 0.332815,0.7408, 0.111074
0.66,0.659532, 0.0214423, 0.066, 1,0.69057, 0.0237598, 0.0738315, 0.189098,0.762469, 0.179781, -0.0479993, 0.18739,0.763992, 0.185796
0.67,0.66951, 0.0221019, 0.067, 1,0.694836, 0.0240753, 0.0732608, 0.427704,0.798683, 0.0944309, -0.299642, 0.540944,0.801512, 0.0868878
0.68,0.679488, 0.0227714, 0.068, 1,0.713828, 0.0254692, 0.0767148, 1.90432,0.498246, -0.0229189, -0.889298, 1.06997,0.470018, -0.032817
0.69,0.689464, 0.0234508, 0.069, 1,0.727631, 0.0265302, 0.0765306, 1.38434,0.624015, -0.0871965, -0.734196, 1.73835,0.634391, -0.0919418
0.7,0.699441, 0.0241403, 0.07, 1,0.736055, 0.0271762, 0.0763361, 0.84492,0.820982, 0.145004, 0.191549, 0.782719,0.837874, 0.166073
0.71,0.709416, 0.0248397, 0.071, 1,0.73988, 0.0274687, 0.0799858, 0.383648,0.578273, -0.189732, -0.70097, -0.464399,0.5564, -0.219502
0.72,0.719391, 0.0255491, 0.072, 1,0.742601, 0.0276868, 0.0804273, 0.27291,0.590517, 0.154702, 0.145775, -0.321341,0.591418, 0.185412
0.73,0.729365, 0.0262685, 0.073, 1,0.759114, 0.0290178, 0.0795506, 1.65671,0.76578, -0.111472, -0.699575, 2.06034,0.77987, -0.135291
0.74,0.739338, 0.0269978, 0.074, 1,0.763772, 0.0293891, 0.0783663, 0.467198,0.965879, -0.096052, -0.302685, 0.907189,0.983307, -0.0944178
0.75,0.749311, 0.0277372, 0.075, 1,0.777649, 0.0304788, 0.0809826, 1.39201,0.639134, 0.0792054, -0.116861, 0.228921,0.609016, 0.0950959
0.76,0.759283, 0.0284865, 0.076, 1,0.790996, 0.031562, 0.0827142, 1.33904,0.840731, 0.148668, 0.178765, 1.88396,0.857404, 0.154957
0.77,0.769254, 0.0292457, 0.077, 1,0.79552, 0.0319371, 0.0827205, 0.454015,0.571694, 0.0841398, 0.109038, -0.407409,0.547474, 0.0783541
0.78,0.779224, 0.030015, 0.078, 1,0.810719, 0.0331973, 0.0838638, 1.52514,0.85537, -0.141172, -0.67874, 2.26957,0.879142, -0.161267
0.79,0.789194, 0.0307942, 0.079, 1,0.81729, 0.0337496, 0.0859768, 0.659333,0.819762, 0.0568636, -0.250635, 0.204242,0.81615, 0.0747886
0.8,0.799163, 0.0315834, 0.08, 1,0.82696, 0.0345831, 0.0889519, 0.97065,0.637647, -0.12195, -0.931045, 0.554522,0.620685, -0.137573
0.81,0.809131, 0.0323825, 0.081, 1,0.841682, 0.0358961, 0.0889431, 1.47799,0.939773, 0.0449589, 0.105469, 1.62635,0.965764, 0.0608004
0.82,0.819098, 0.0331916, 0.082, 1,0.847872, 0.0364481, 0.0904263, 0.621478,0.661961, 0.0473148, 0.142889, -0.228791,0.636764, 0.0474658
0.83,0.829064, 0.0340107, 0.083, 1,0.853028, 0.0369156, 0.0907147, 0.517686,0.824197, 0.0033887, -0.0590083, 0.981,0.838106, -0.000565401
0.839999,0.83903, 0.0348398, 0.084, 1,0.862506, 0.0377778, 0.0910997, 0.951792,0.789455, 0.00782989, -0.0490799, 0.814093,0.785539, 0.00827272
0.849999,0.848995, 0.0356788, 0.085, 1,0.869871, 0.0384506, 0.0907504, 0.739484,0.743374, -0.160337, -0.577863, 0.598999,0.738641, -0.17519
0.859999,0.858959, 0.0365277, 0.086, 1,0.880107, 0.0393821, 0.0930039, 1.02787,0.929158, 0.101002, 0.408484, 1.07669,0.944851, 0.124646
0.869999,0.868922, 0.0373867, 0.087, 1,0.889281, 0.0402378, 0.0964173, 0.921395,0.975909, 0.247127, 0.777942, 1.17379,0.979306, 0.259763
0.879999,0.878884, 0.0382556, 0.088, 1,0.899576, 0.0412335, 0.0983021, 1.03429,0.805415, 0.0376654, 0.659774, 0.177755,0.789664, 0.0184727
0.889999,0.888845, 0.0391344, 0.089, 1,0.919211, 0.0431698, 0.0973851, 1.97301,0.838237, 0.0885233, 0.720484, 2.08969,0.839762, 0.0919543
0.899999,0.898806, 0.0400233, 0.09, 1,0.929994, 0.0442233, 0.0985102, 1.08342,0.972677, -0.0271939, 0.175052, 1.12893,0.983855, -0.0380679
0.909999,0.908765, 0.0409221, 0.091, 1,0.935451, 0.0447626, 0.100294, 0.548419,1.06563, -0.187335, -0.366076, 0.704789,1.07338, -0.201603
0.919999,0.918724, 0.0418308, 0.092, 1,0.940757, 0.0452965, 0.103872, 0.533227,0.952274, 0.214951, 0.702242, -0.204548,0.941792, 0.250755
0.929999,0.928681, 0.0427495, 0.093, 1,0.954562, 0.0467357, 0.104629, 1.38805,0.815153, 0.215485, 0.944631, 1.01437,0.802048, 0.214737
0.939999,0.938638, 0.0436782, 0.094, 1,0.95776, 0.0470715, 0.106764, 0.321498,1.0744, -0.161659, -0.402207, -0.132572,1.09719, -0.19528
0.949999,0.948594, 0.0446168, 0.095, 1,0.969342, 0.0483128, 0.109144, 1.16484,1.05517, -0.00168084, 0.0335854, 0.928615,1.05251, 0.012936
0.959999,0.958549, 0.0455654, 0.096, 1,0.974899, 0.0489217, 0.111536, 0.559023,1.19264, 0.131619, 0.446403, 0.971302,1.20432, 0.143405
0.969999,0.968503, 0.0465239, 0.097, 1,0.984751, 0.0500252, 0.110233, 0.991382,0.836421, -0.17392, 0.0169405, -0.434237,0.804092, -0.201349
0.979999,0.978456, 0.0474924, 0.098, 1,1.00032, 0.0517479, 0.112585, 1.56598,0.813419, 0.214759, 1.23255, 1.50404,0.809997, 0.249143
0.989999,0.988408, 0.0484708, 0.099, 1,1.01194, 0.0530619, 0.113686, 1.16957,0.945262, -0.163777, 0.412133, 0.259539,0.956621, -0.198358
0.999999,0.998359, 0.0494592, 0.1, 1,1.01968, 0.0539461, 0.113128, 0.779463,0.795673, 0.0525751, 1.21267, 0.643471,0.781784, 0.0714705
1.01,1.00831, 0.0504575, 0.101, 1,1.03278, 0.0554341, 0.115276, 1.31811,0.938911, 0.109902, 0.87987, 1.61613,0.951194, 0.113888
1.02,1.01826, 0.0514658, 0.102, 1,1.04899, 0.0573111, 0.115574, 1.63186,1.03041, -0.043684, 0.358825, 1.38149,1.03759, -0.0583897
1.03,1.02821, 0.052484, 0.103, 1,1.04917, 0.0573326, 0.114401, 0.018695,1.11388, -0.042528, 0.25971, 0.258288,1.12126, -0.0424315
1.04,1.03815, 0.0535122, 0.104, 1,1.05356, 0.0578365, 0.112963, 0.44137,1.05428, 0.172524, 0.95799, 0.42804,1.04863, 0.191452
1.05,1.0481, 0.0545503, 0.105, 1,1.06794, 0.0594682, 0.11285, 1.44753,0.852067, -0.0909269, 0.944689, 0.377602,0.833417, -0.115313
1.06,1.05804, 0.0555984, 0.106, 1,1.07703, 0.0604978, 0.113959, 0.914324,0.835303, 0.0340936, 1.21883, 1.17157,0.833345, 0.0445006
1.07,1.06799, 0.0566564, 0.107, 1,1.08271, 0.0611481, 0.116789, 0.571885,1.02465, -0.105371, 0.510434, 0.364472,1.04123, -0.118188
1.08,1.07793, 0.0577244, 0.108, 1,1.09624, 0.0627355, 0.116863, 1.36233,1.16442, 0.0807175, 0.768219, 1.99133,1.17575, 0.0966124
1.09,1.08787, 0.0588023, 0.109, 1,1.10701, 0.0640004, 0.115131, 1.08479,0.891457, 0.284846, 1.8155, 0.863303,0.86661, 0.302244
1.1,1.09781, 0.0598901, 0.11, 1,1.11451, 0.0648678, 0.116074, 0.755101,1.24443, -0.137329, 0.98109, -0.705206,1.27591, -0.175432
1.11,1.10775, 0.0609879, 0.111, 1,1.12801, 0.0664413, 0.117273, 1.35866,1.15448, 0.155517, 1.68074, 1.9504,1.14584, 0.180467
1.12,1.11769, 0.0620956, 0.112, 1,1.14734, 0.0687191, 0.116564, 1.94671,0.907198, -0.102117, 2.48953, 1.13798,0.885485, -0.126651
1.13,1.12763, 0.0632133, 0.113, 1,1.15941, 0.0701324, 0.115513, 1.21522,1.04061, 0.102769, 1.74419, 1.28043,1.05329, 0.120276
1.14,1.13756, 0.0643409, 0.114, 1,1.1665, 0.0709551, 0.118367, 0.71385,1.15385, 0.276581, 1.28741, 1.13771,1.164, 0.291355
1.15,1.1475, 0.0654784, 0.115, 1,1.1715, 0.0715492, 0.118952, 0.503055,1.36597, -0.0276516, 0.418444, -0.272412,1.38463, -0.0550145
1.16,1.15743, 0.0666259, 0.116, 1,1.17636, 0.0721297, 0.121381, 0.489172,1.31856, 0.241867, 1.21898, 0.729359,1.31396, 0.265583
1.17,1.16737, 0.0677833, 0.117, 1,1.18159, 0.0727681, 0.123288, 0.52724,1.26932, 0.0602389, 1.13828, -0.0639569,1.26479, 0.0437089
1.18,1.1773, 0.0689506, 0.118, 1,1.18385, 0.0730477, 0.124546, 0.227351,1.00872, -0.0650045, 1.71999, -0.479669,0.985584, -0.0762682
1.19,1.18723, 0.0701279, 0.119, 1,1.19574, 0.0745368, 0.125172, 1.19872,0.945692, -0.0887343, 1.92165, 1.10842,0.940268, -0.091885
1.2,1.19716, 0.0713151, 0.12, 1,1.20319, 0.0754739, 0.128016, 0.75062,0.984729, 0.144966, 1.56979, 1.38065,0.988411, 0.165022
1.21,1.20709, 0.0725122, 0.121, 1,1.20378, 0.0755495, 0.126715, 0.0592706,1.01613, 0.295882, 1.45815, 0.527458,1.0189, 0.309185
1.22,1.21701, 0.0737192, 0.122, 1,1.22231, 0.0779103, 0.126345, 1.86806,1.19821, 0.217055, 0.864522, 1.62107,1.21414, 0.208438
1.23,1.22694, 0.0749362, 0.123, 1,1.23223, 0.0791703, 0.128712, 0.999911,1.16067, 0.210727, 0.948352, 0.882074,1.15677, 0.209493
1.24,1.23686, 0.0761631, 0.124, 1,1.24724, 0.081113, 0.127169, 1.51354,1.31035, 0.17155, 0.493909, 1.64136,1.32281, 0.166996
1.25,1.24679, 0.0773999, 0.125, 1,1.2584, 0.0825401, 0.129006, 1.1252,1.129, -0.0423584, 0.207187, 0.265503,1.11207, -0.0617664
1.26,1.25671, 0.0786467, 0.126, 1,1.26286, 0.0831185, 0.128546, 0.449602,1.30025, 0.00984149, 0.242311, 0.993961,1.31501, 0.0143796
1.27,1.26663, 0.0799034, 0.127, 1,1.27762, 0.0850263, 0.127681, 1.48821,1.34082, -0.0789597, -0.0594268, 1.49848,1.34313, -0.0871329
1.28,1.27655, 0.0811699, 0.128, 1,1.28009, 0.0853445, 0.131143, 0.24989,1.07419, 0.14255, 0.6067, -0.615083,1.05037, 0.162167
1.29,1.28647, 0.0824465, 0.129, 1,1.29822, 0.087735, 0.1295, 1.82805,1.26315, 0.143783, 0.296707, 2.26907,1.27856, 0.142969
1.3,1.29638, 0.0837329, 0.13, 1,1.30807, 0.0890175, 0.128053, 0.993164,1.33742, 0.190767, 0.362923, 1.22839,1.34316, 0.194669
1.31,1.3063, 0.0850292, 0.131, 1,1.32338, 0.0909891, 0.12667, 1.54389,1.28319, 0.102878, 0.16335, 1.2397,1.27712, 0.0946167
1.32,1.31621, 0.0863355, 0.132, 1,1.33266, 0.0921709, 0.126733, 0.935483,1.288, 0.306997, 0.789365, 1.03482,1.28761, 0.324926
1.33,1.32613, 0.0876517, 0.133, 1,1.33673, 0.09269, 0.125931, 0.410683,1.29842, 0.217476, 0.56229, 0.234759,1.29909, 0.209289
1.34,1.33604, 0.0889777, 0.134, 1,1.35588, 0.0951137, 0.125587, 1.9297,1.27575, 0.302249, 0.823482, 1.95445,1.2723, 0.30884
1.35,1.34595, 0.0903137, 0.135, 1,1.36632, 0.0964322, 0.124723, 1.05268,1.14346, -0.0646111, 0.324151, -0.091659,1.13112, -0.0977619
1.36,1.35586, 0.0916596, 0.136, 1,1.38302, 0.0985261, 0.125003, 1.68315,1.34801, -0.101966, -0.00680515, 2.18364,1.36471, -0.105748
1.37,1.36577, 0.0930154, 0.137, 1,1.39718, 0.100305, 0.126424, 1.42709,1.33052, -0.00220993, 0.307524, 1.33524,1.32771, 0.00662922
1.38,1.37567, 0.0943812, 0.138, 1,1.41378, 0.102415, 0.128519, 1.6732,1.54412, 0.205563, 0.743169, 2.44226,1.56161, 0.223504
1.39,1.38558, 0.0957568, 0.139, 1,1.42579, 0.103967, 0.128763, 1.21121,1.34824, 0.305275, 1.37235, 0.912375,1.33011, 0.313378
1.4,1.39548, 0.0971423, 0.14, 1,1.43376, 0.104999, 0.12834, 0.803384,1.40991, 0.0940851, 1.02633, 0.195296,1.41523, 0.0746785
1.41,1.40538, 0.0985377, 0.141, 1,1.44313, 0.106208, 0.128187, 0.94476,1.21464, 0.0628106, 1.50603, 0.527931,1.19692, 0.0593271
1.42,1.41528, 0.0999431, 0.142, 1,1.45904, 0.108259, 0.129337, 1.60404,1.2176, -0.0320483, 1.46664, 1.26214,1.21777, -0.0418639
1.43,1.42518, 0.101358, 0.143, 1,1.46387, 0.108887, 0.131497, 0.487501,1.4859, 0.257947, 0.728516, 1.46101,1.50959, 0.28318
1.44,1.43508, 0.102783, 0.144, 1,1.46548, 0.1091, 0.132277, 0.162011,1.33076, 0.0616803, 0.639495, -0.605551,1.31691, 0.0441942
1.45,1.44498, 0.104218, 0.145, 1,1.47522, 0.110396, 0.130553, 0.982686,1.31362, 0.236906, 1.10575, 1.24098,1.31141, 0.251895
1.46,1.45487, 0.105663, 0.146, 1,1.48365, 0.111503, 0.129836, 0.850382,1.33626, 0.192603, 0.976345, 0.737089,1.33793, 0.188008
1.47,1.46477, 0.107118, 0.147, 1,1.49943, 0.113564, 0.133281, 1.59171,1.66794, -0.0529641, -0.307932, 1.47699,1.6965, -0.0758622
1.48,1.47466, 0.108583, 0.148, 1,1.5007, 0.113733, 0.133445, 0.127607,1.33951, 0.144051, 0.0443999, -0.955186,1.31024, 0.161584
1.49,1.48455, 0.110058, 0.149, 1,1.51707, 0.115931, 0.136278, 1.65167,1.37877, 0.117318, -0.0399729, 1.72049,1.38078, 0.114887
1.5,1.49444, 0.111542, 0.15, 1,1.53296, 0.11811, 0.138001, 1.60417,1.59035, 0.0336095, -0.276976, 2.22545,1.60766, 0.0262592
1.51,1.50433, 0.113036, 0.151, 1,1.536, 0.118532, 0.140465, 0.30663,1.30271, -0.104137, -0.919737, -0.462946,1.277, -0.116253
1.52,1.51421, 0.114541, 0.152, 1,1.5544, 0.121134, 0.139933, 1.8583,1.29661, 0.10441, -0.516432, 1.29766,1.29508, 0.124192
1.53,1.5241, 0.116055, 0.153, 1,1.56826, 0.123086, 0.142065, 1.39938,1.37088, -0.0742461, -0.871923, 1.84196,1.37638, -0.0894488
1.54,1.53398, 0.117579, 0.154, 1,1.58234, 0.125101, 0.142398, 1.42314,1.519, -0.00833047, -0.388297, 1.53125,1.53129, -0.00153188
1.55,1.54386, 0.119113, 0.155, 1,1.59098, 0.126338, 0.143231, 0.872192,1.40499, -0.0143434, -0.551344, 0.529936,1.39418, -0.0145834
1.56,1.55374, 0.120657, 0.156, 1,1.59978, 0.127607, 0.141677, 0.889038,1.70818, 0.328522, 0.854829, 1.12163,1.73433, 0.359276
1.57,1.56362, 0.12221, 0.157, 1,1.61469, 0.129734, 0.143179, 1.50635,1.58714, -0.0750949, 0.24711, 0.380255,1.57551, -0.11197
1.58,1.5735, 0.123774, 0.158, 1,1.61928, 0.130397, 0.144379, 0.464156,1.72328, 0.0294085, 0.440552, 0.945477,1.73494, 0.0385633
1.59,1.58337, 0.125347, 0.159, 1,1.63882, 0.133238, 0.147939, 1.97465,1.56433, 0.0739422, 0.777131, 1.51755,1.54868, 0.0771378
1.6,1.59325, 0.126931, 0.16, 1,1.64499, 0.134156, 0.147012, 0.62321,1.75227, 0.291793, 0.8741, 1.49727,1.76851, 0.310688
1.61,1.60312, 0.128524, 0.161, 1,1.65425, 0.135528, 0.15038, 0.936149,1.84431, 0.206471, 0.484182, 0.890777,1.85192, 0.198285
1.62,1.61299, 0.130127, 0.162, 1,1.66496, 0.13715, 0.151779, 1.08307,1.72021, 0.281624, 0.881146, 0.827686,1.70838, 0.28783
1.63,1.62286, 0.13174, 0.163, 1,1.68119, 0.139634, 0.15089, 1.64267,1.47509, 0.34948, 1.59334, 1.24739,1.45247, 0.354365
1.64,1.63273, 0.133363, 0.164, 1,1.68337, 0.139965, 0.149677, 0.220039,1.4091, 0.0793028, 1.76687, -0.623587,1.40326, 0.0551692
1.65,1.64259, 0.134995, 0.165, 1,1.69447, 0.141639, 0.152634, 1.12297,1.63205, -0.0880191, 1.17607, 0.450038,1.65198, -0.103802
1.66,1.65246, 0.136638, 0.166, 1,1.70905, 0.143881, 0.154722, 1.47435,1.65902, 0.199632, 1.40749, 2.29443,1.66091, 0.2239
1.67,1.66232, 0.13829, 0.167, 1,1.72231, 0.145949, 0.154877, 1.34198,1.44303, 0.00286665, 1.96272, 0.574584,1.42372, -0.015718
